time,accel_x,accel_y,accel_z
2024-10-23 10:49:03.430501,0.03318767789194826,0.07530103243887425,-0.004460486540198326
2024-10-23 10:49:03.440509,0.04034044029000215,0.05829396619964391,-0.015380524483323096
2024-10-23 10:49:03.450516,0.044798081852565515,0.06207147544436156,-0.009696049106121063
2024-10-23 10:49:03.460523,0.03160946422321722,0.07293423024229705,-0.005952770924568176
2024-10-23 10:49:03.470531,0.03186920657136943,0.08501300976648926,-0.008490764969587325
2024-10-23 10:49:03.480537,0.016307955226278863,0.08604914788119494,0.01754676260650158
2024-10-23 10:49:03.490546,0.027309935831814073,0.07099252158999443,0.004825812721252441
2024-10-23 10:49:03.500552,0.039232643444882705,0.05689315949101001,-0.009692541974782943
2024-10-23 10:49:03.510559,0.01812712891087867,0.0501888395467773,-0.009693711018562316
2024-10-23 10:49:03.520566,0.018580736163584514,0.049714682696387166,0.002720364874601364
2024-10-23 10:49:03.530573,0.026494596294360233,0.056612296723015605,-0.014189853394031523
2024-10-23 10:49:03.540581,0.0349961703523295,0.0628035160459578,-0.012983984735608101
2024-10-23 10:49:03.550587,0.027356377922580576,0.07905581839513033,0.0072188453376293175
2024-10-23 10:49:03.560596,0.036950016966997644,0.07689034745693206,-0.008634557354450225
2024-10-23 10:49:03.570602,0.038968311686581,0.08047295518405735,-0.015666355687379837
2024-10-23 10:49:03.580609,0.04337757036304101,0.0705143826842308,-0.014921090278029441
2024-10-23 10:49:03.590617,0.0380713674134342,0.05776223394311964,-0.02091068608164787
2024-10-23 10:49:03.600623,0.015036565317283384,0.05430701545532793,-0.008790624698996543
2024-10-23 10:49:03.610631,0.026004853715770878,0.07152045445423573,0.004382160606980323
2024-10-23 10:49:03.620639,0.03409060894788708,0.06927457522358745,-0.001449029764533043
2024-10-23 10:49:03.630646,0.0232814520672895,0.0636812121959403,-0.011023498317599295
2024-10-23 10:49:03.640652,0.022148685177695006,0.05933609566371888,0.00035480478703975673
2024-10-23 10:49:03.650659,0.03510255790282972,0.09492756046149879,0.0008048866420984267
2024-10-23 10:49:03.660666,0.030203004091931506,0.07163136748280376,-0.007725625815987586
2024-10-23 10:49:03.670673,0.03058796655521728,0.06389361283760517,-0.004879004213213921
2024-10-23 10:49:03.680681,0.03659066843558103,0.05954856937061995,-0.003233575093746185
2024-10-23 10:49:03.690688,0.029393774634855797,0.049337081555649635,-0.019393267256021498
2024-10-23 10:49:03.700696,0.020967005679034628,0.07114906385857611,-0.002034136176109314
2024-10-23 10:49:03.710702,0.022347591583547183,0.07074161556884646,-0.0017319383591413496
2024-10-23 10:49:03.720709,0.014899462968111038,0.07680727228336036,0.002610474759340286
2024-10-23 10:49:03.730716,0.03431453106398694,0.0799035212656483,-0.01669043803811073
2024-10-23 10:49:03.740724,0.029596137939696197,0.0695199648194015,-0.015645897421240805
2024-10-23 10:49:03.750731,0.026358918717293997,0.06665814564749598,-0.006223404559493065
2024-10-23 10:49:03.760738,0.038980595779418946,0.0644838703483343,0.0012608137160539626
2024-10-23 10:49:03.770746,0.040889064315822905,0.05525730191748589,-0.009359949019551277
2024-10-23 10:49:03.780752,0.008463899795548058,0.06413991574887186,-0.014145429730415344
2024-10-23 10:49:03.790759,0.02447624677584972,0.08462470456864685,-0.005310965889692306
2024-10-23 10:49:03.800766,0.04036248772502877,0.0667089259866625,-0.017278467059135435
2024-10-23 10:49:03.810773,0.030029442189889958,0.08158530034013092,-0.016826631638407707
2024-10-23 10:49:03.820782,0.03286396236291621,0.0745304864577949,-0.010839373922348022
2024-10-23 10:49:03.830788,0.03793339741458185,0.05969130230955779,0.006070844346284866
2024-10-23 10:49:03.840796,0.041354124544304795,0.08098415610920637,0.007121814703941345
2024-10-23 10:49:03.850802,0.02119882797379978,0.06846994430981576,-0.004247720572352409
2024-10-23 10:49:03.860809,0.03313589290578384,0.07305668757818638,0.0026315175473690033
2024-10-23 10:49:03.870816,0.02777727021577302,0.07375084385480732,-0.0039449382334947585
2024-10-23 10:49:03.880824,0.028383547279541378,0.06306242271047086,-0.0019967267751693726
2024-10-23 10:49:03.890831,0.014721224890951998,0.07902213532123714,-0.005432546442747116
2024-10-23 10:49:03.900838,0.019401386630395426,0.07555752795059234,-0.003786532801389694
2024-10-23 10:49:03.910846,0.03631701172650791,0.06813296744041145,0.0007008417457342147
2024-10-23 10:49:03.920852,0.03850763993884902,0.05605426098145544,-0.010967384216189384
2024-10-23 10:49:03.930859,0.04872191336594987,0.0645958793554455,-0.004239537265896797
