time,accel_x,accel_y,accel_z
2024-10-23 10:29:46.667731,0.06504469626860226,-0.0092190061789006,0.005085340440273285
2024-10-23 10:29:46.677737,0.07828498015310614,0.015968827498983592,-0.007476034969091415
2024-10-23 10:29:46.687744,0.07085754726582671,0.021746150525100528,0.013778934505581856
2024-10-23 10:29:46.697750,0.08106620836947112,0.014687993908207863,0.011536708536744118
2024-10-23 10:29:46.707758,0.07454492597510107,0.012547566079720854,-0.007614566656947135
2024-10-23 10:29:46.717763,0.09132732574613764,0.015391027611028401,0.008847323322296142
2024-10-23 10:29:46.727770,0.077923453364335,0.018041907445993273,-0.004314356067776679
2024-10-23 10:29:46.737777,0.0625389239927521,-0.00447199431490153,-0.004311433458328247
2024-10-23 10:29:46.747783,0.051556712100189174,-0.002071563843358308,-0.007756020954251289
2024-10-23 10:29:46.757789,0.0630319225409301,0.006876954831089824,0.003918050226569175
2024-10-23 10:29:46.767797,0.06437639138586819,-0.012817615192756057,0.0031739538609981536
2024-10-23 10:29:46.777802,0.06900647603904363,-0.006716613170225173,-0.0026636662513017653
2024-10-23 10:29:46.787808,0.06895416132991668,-0.006595635405369103,-0.006851181069016456
2024-10-23 10:29:46.797815,0.06164921774456743,0.00865888807810843,-0.00265606746673584
2024-10-23 10:29:46.807822,0.08832897504721768,0.003222907569259405,-0.001007131215929985
2024-10-23 10:29:46.817828,0.08733580842455849,0.014840828116051853,-0.01013268695771694
2024-10-23 10:29:46.827834,0.06405715110255406,0.012209548030700533,-0.0045972646623849865
2024-10-23 10:29:46.837842,0.07544641399262472,0.0018681684920564294,0.015604980888962745
2024-10-23 10:29:46.847847,0.07316859155402053,0.011560235542804002,0.013512392523884772
2024-10-23 10:29:46.857855,0.07783753777970559,-0.0037997758754529055,-0.005346621724963188
2024-10-23 10:29:46.867860,0.06348477174181025,0.009355364175979047,0.013205518531799316
2024-10-23 10:29:46.877867,0.07028524097031913,0.021731208684295414,0.0021387655943632127
2024-10-23 10:29:46.887873,0.06881233257327694,0.023510949974227695,-0.007585925084352493
2024-10-23 10:29:46.897880,0.07645526680818293,0.025990930221695453,-0.0005541267514228821
2024-10-23 10:29:46.907887,0.07655663112369365,0.012138400756940245,0.007083820781111717
2024-10-23 10:29:46.917894,0.07238641450065188,0.01550031493809074,-0.01132218900322914
2024-10-23 10:29:46.927900,0.06861047615851275,0.0071796458384022115,0.001101239240169525
2024-10-23 10:29:46.937907,0.0745366376373684,0.009467902906052768,-0.002485387074947357
2024-10-23 10:29:46.947913,0.0638646287717158,-0.01347523885127157,0.0032031799554824826
